idmonitoreodiario,fechamonitoreo,clavesih,nombreoficial,nombrecomun,estado,nommunicipio,regioncna,latitud,longitud,uso,corriente,tipovertedor,inicioop,elevcorona,bordolibre,nameelev,namealmac,namoelev,namoalmac,alturacortina,elevacionactual,almacenaactual,llenano
2170272,2023-10-15,SNJSL,"San José, S.L.P.","San José, S.L.P.",San Luis Potosí,San Luis Potosí,Cuencas Centrales del Norte,22.150278,-101.054444,AP,R. Santiago,Libre,1903,1955.5,0.359985,1933.7,5.656,1933.3,5.223,32,1922.88,0.232,0.0444189163316101
2170440,2023-10-15,TMPTP,"Tampico, Tamps.",Sistema lagunario Chairel,NA,Tampico,Sin información,22.238333,-97.876111,NA,L. El Chairel,Libre,NA,NA,0,1.4,854,1,676,NA,0.13,290,0.428994082840236
2170231,2023-10-15,GDLMX,"Guadalupe, Méx.","Guadalupe,Méx.",Estado de México,Cuautitlán Izcalli,Aguas del Valle de México,19.635556,-99.252222,RI,R. Cuautitlán,Libre,1936,2308.75,1.92993,2306.820068,64.08,2305.199951,56.91,33,2302.96,47.81,0.840098400984009
2170232,2023-10-15,CNPMX,"La Concepción, Méx.","La Concepción, Méx.",Estado de México,Tepotzotlán,Aguas del Valle de México,19.695,-99.304444,RI,R. Tepotzotlán,Libre,1949,2355.64,3.09996,2352.540039,12.599,2352.100098,12.111,39,2345.63,6.54,0.540004954173891
2170233,2023-10-15,PMDMX,"Madín, Méx.","Madín, Méx.",Estado de México,Naucalpan de Juárez,Aguas del Valle de México,19.526944,-99.260833,AP,R. Tlanepantla,Contr,1959,2348.5,2.46,2346.04,17.964,2334.52,8.21,75,2333.34,7.56,0.92082825822168
2170234,2023-10-15,PRGHD,"Javier Rojo Gómez, Hgo.","La Peña, Hgo.",Hidalgo,Alfajayucan,Aguas del Valle de México,20.359722,-99.329444,RI,R. Alfajayucan,Contr,1979,1980.96,1.3,1977.839,43.317,1976.84,39.99,60,1956.2,5.775,0.144411102775693
2170235,2023-10-15,TXMHD,"Taxhimay, Méx.","Taxhimay, Méx.",Estado de México,Villa del Carbón,Aguas del Valle de México,19.834722,-99.385278,RI,R. San Luis de las P,Libre,1912,2217.05,7.05,2216.1,47.386,2214.1,39.914,43,2208.14,19.965,0.500200430926491
2170236,2023-10-15,PRQHD,"Requena, Hgo.","Requena, Hgo.",Hidalgo,Tula de Allende,Aguas del Valle de México,19.963056,-99.310833,RI,R. Tula,Mixto,NA,2116.59,1.5,2110.3,61.519,2109,51.57,38,2101.95,11.54,0.223773511731626
2170237,2023-10-15,ENDHD,"Endhó, Hgo.","Endhó, Hgo.",Hidalgo,Tepetitlán,Aguas del Valle de México,20.163889,-99.36,RI,R. Tula,Libre,1951,2023,3,2020,208.65,2018,182.9,60,2014.41,137.957,0.754275560415527
2170238,2023-10-15,PVAHD,"Vicente Aguirre, Hgo.","Las Golondrinas, Hgo.",Hidalgo,Alfajayucan,Aguas del Valle de México,20.435556,-99.375833,RI,R. Alfajayucan,Libre,1954,1865.9,7.4,1855.5,19.685,1854.9,17.799,27,1843.77,0.142,0.00797797629080285
