idmonitoreodiario,fechamonitoreo,clavesih,nombreoficial,nombrecomun,estado,nommunicipio,regioncna,latitud,longitud,uso,corriente,tipovertedor,inicioop,elevcorona,bordolibre,nameelev,namealmac,namoelev,namoalmac,alturacortina,elevacionactual,almacenaactual,llenano
305484,1997-07-15,RODMR          ,"El Rodeo, Mor.                                                                                                                                        ","El Rodeo, Mor.                                    ",Morelos                                           ,Miacatlán                                                                                                                                             ,Balsas,18.7653,-99.3314,RI                                           ,R. Tembembe                   ,Libre,1974 ,1166.5,2.30005,1166.5,33.137,1164.2,26.984,8,1154.34,6.2,0.229766
305483,1997-07-15,VBRMX          ,"Valle de Bravo, Méx.                                                                                                                                  ","Valle de Bravo, Méx.                              ",Estado de México                                  ,Valle de Bravo                                                                                                                                        ,Balsas,19.2075,-100.18,AP                                           ,R. Valle de Bravo             ,Libre,1947 ,1835.37,2.5,1833,449.42,1830,394.39,56,1823.31,277.42,0.703415
305496,1997-07-15,VTRGR          ,"Valerio Trujano, Gro.                                                                                                                                 ","Tepecoacuilco, Gro.                               ",Guerrero                                          ,Tepecoacuilco de Trujano                                                                                                                              ,Balsas,18.2958,-99.4661,AP/RI                                        ,R. Tepecoacuilco              ,Libre,1964 ,844.3,1.51997,842.78,51.727,840,31.014,33.3,838.52,30.58,0.986006
305499,1997-07-15,LCRDR          ,"Lázaro Cárdenas, Dgo.                                                                                                                                 ","El Palmito, Dgo.                                  ",Durango                                           ,Indé                                                                                                                                                  ,Cuencas Centrales del Norte,25.5942,-105.016,RI                                           ,R. Nazas                      ,Contr,1946 ,1635,3,1632,4278.54,1622.46,2957.61,100,1596.28,991.32,0.335176
305500,1997-07-15,LNRDR          ,"Los Naranjos, Dgo.                                                                                                                                    ","Los Naranjos, Dgo.                                ",Durango                                           ,General Simón Bolívar                                                                                                                                 ,Cuencas Centrales del Norte,24.6131,-103.307,RI                                           ,R. Santa Clara                ,Libre,1985 ,1663,1.91003,1661.09,27.39,1658.4,20.928,48,1644.71,6.66,0.318234
305501,1997-07-15,LREZC          ,"Gobernador Leobardo Reynoso, Zac.                                                                                                                     ","Trujillo, Zac.                                    ",Zacatecas                                         ,Fresnillo                                                                                                                                             ,Cuencas Centrales del Norte,23.1794,-103.207,RI                                           ,R. San Francisco o Los Lazos  ,Libre,1946 ,2131.85,2.31997,2129.53,125.921,2127.35,95.717,40.34,2118.22,32.98,0.344557
305502,1997-07-15,STRZC          ,"Santa Rosa, Zac.                                                                                                                                      ","Santa Rosa, Zac.                                  ",Zacatecas                                         ,Fresnillo                                                                                                                                             ,Cuencas Centrales del Norte,22.9258,-103.113,RI                                           ,A. El Arenal                  ,Libre,1937 ,2250.19,0.550107,2249.64,14.041,2248.64,10.476,15,2106.79,9.92,0.946926
305503,1997-07-15,VGRGR          ,"Vicente Guerrero, Gro.                                                                                                                                ","Palos Altos, Gro.                                 ",Guerrero                                          ,Arcelia                                                                                                                                               ,Balsas,18.3828,-100.266,AP/RI                                        ,R. Poliutla                   ,Libre,1968 ,433,2.70001,430.3,300,425,249.49,67.5,416.09,153.9,0.616858
305504,1997-07-15,LOLMC          ,"Los Olivos, Mich.                                                                                                                                     ","Los Olivos, Mich.                                 ",Michoacán de Ocampo                               ,Tepalcatepec                                                                                                                                          ,Balsas,19.2108,-102.866,RI                                           ,Los Otates                    ,Libre,1961 ,423,2,421,16.271,418,10.262,37,414.88,16.23,1.58156
305505,1997-07-15,VILMC          ,"José María Morelos y Pavón, Mich.                                                                                                                     ","La Villita, Mich.                                 ",Michoacán de Ocampo                               ,Lázaro Cárdenas                                                                                                                                       ,Balsas,18.0483,-102.18,AP/GH/RI                                     ,R. Balsas                     ,Contr,1973 ,59.73,3,56.73,686.94,51.2,545.93,73,50.03,501.1,0.917883
305506,1997-07-15,ELCZC          ,"El Cazadero, Zac.                                                                                                                                     ","El Cazadero, Zac                                  ",Zacatecas                                         ,Río Grande                                                                                                                                            ,Cuencas Centrales del Norte,23.6931,-103.094,RI                                           ,R. Aguanaval                  ,Libre,1964 ,1920.12,1.50006,1919.94,44.68,1916,22.178,27.12,1911.18,17.63,0.794932
305507,1997-07-15,VHGDR          ,"Villa Hidalgo, Dgo.                                                                                                                                   ","Villa Hidalgo, Dgo.                               ",Durango                                           ,Hidalgo                                                                                                                                               ,Cuencas Centrales del Norte,26.2425,-104.929,RI                                           ,A. Cerro Gordo                ,Libre,1977 ,1731.28,1.73,1729.55,39.555,1726.23,23.08,34.2,1719.35,13.45,0.582756
305530,1997-07-15,VGRTP          ,"Vicente Guerrero, Tamps.                                                                                                                              ","Las Adjuntas, Tamps.                              ",Tamaulipas                                        ,Padilla                                                                                                                                               ,Golfo Norte,23.9594,-98.6664,AP/RI                                        ,R. Soto La Marina             ,Contr,1967 ,148,4.12001,144.04,5498.23,140.44,3910.69,62,130.77,1120.98,0.286645
305531,1997-07-15,RSPTP          ,"República Española, Tamps.                                                                                                                            ","Real Viejo o El Sombrero, Tamps.                  ",Tamaulipas                                        ,Aldama                                                                                                                                                ,Golfo Norte,23.2594,-97.9919,AP                                           ,A. San Pedro                  ,Libre,1974 ,92,2.57,89.43,105.99,83,54.78,30,80.71,35.84,0.654253
305532,1997-07-15,CNTQT          ,"El Centenario, Qro.                                                                                                                                   ","El Centenario, Qro.                               ",Querétaro                                         ,Tequisquiapan                                                                                                                                         ,Golfo Norte,20.5133,-99.8978,RI                                           ,R. San Juan                   ,Mixto,1910 ,1898,0.51001,1882.5,14.178,1881.55,9.781,13,1883.64,5.16,0.527553
305533,1997-07-15,NNEPB          ,"Necaxa, Pue.                                                                                                                                          ","Necaxa, Pue.                                      ",Puebla                                            ,Juan Galindo                                                                                                                                          ,Golfo Centro,20.2167,-98.0006,GH                                           ,R. Necaxa                     ,Libre,1908 ,1344,1,1343,39.283,1338,29.055,59,1320.62,5.63,0.19377
305534,1997-07-15,LLAHD          ,"La Laguna, Hgo.                                                                                                                                       ","Tejocotal, Pue.                                   ",Hidalgo                                           ,Acaxochitlán                                                                                                                                          ,Golfo Centro,20.1356,-98.1283,RI                                           ,A. Huitzilin                  ,Libre,1903 ,2185,1,2184.5,49.227,2183,40.638,19,2180.17,28.12,0.691963
305535,1997-07-15,PJMTP          ,"Pedro José Méndez, Tamps.                                                                                                                             ","Pedro J. Méndez, Tamps.                           ",Tamaulipas                                        ,Hidalgo                                                                                                                                               ,Golfo Norte,24.2475,-99.5558,RI                                           ,R. San Juan                   ,Libre,1982 ,453,3.60001,449.4,38.36,447.22,31.26,55,440.29,14.45,0.462252
